instrument_name,instrument_key,resampled_price_type,datetime,open,high,low,close,volume,open_interest,EMA_short,EMA_long,EMA_cross,Cross_Type,days_from_cross
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-07-20 00:00:00,2664.05,2785.7,2628.1,2640.7,6132740.0,0.0,2407.2534971524806,2308.464833210622,11 x 51,Golden,14
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-07-27 00:00:00,2659.0,2780.45,2546.45,2576.5,6350015.0,0.0,2435.461247627067,2318.773878087137,11 x 51,Golden,21
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-08-03 00:00:00,2600.0,2669.8,2520.75,2606.2,7026608.0,0.0,2463.9177063558895,2329.8287289299396,11 x 51,Golden,28
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-08-10 00:00:00,2618.0,2743.5,2574.15,2703.8,7558645.0,0.0,2503.8980886299078,2344.2122393557115,11 x 51,Golden,35
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-08-17 00:00:00,2712.8,2949.75,2710.0,2933.45,9469679.0,0.0,2575.4900738582564,2366.8752301497225,11 x 51,Golden,42
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-08-24 00:00:00,2937.0,3081.35,2857.85,2959.3,10950846.0,0.0,2639.4583948818804,2389.660798220887,11 x 51,Golden,49
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-08-31 00:00:00,2970.0,2988.9,2767.6,2815.2,8996940.0,0.0,2668.748662401567,2406.0276905970068,11 x 51,Golden,56
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-09-07 00:00:00,2830.0,2907.7,2730.2,2892.25,7890017.0,0.0,2705.998885334639,2424.728548650968,11 x 51,Golden,63
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-09-14 00:00:00,2914.95,3021.85,2856.0,3012.65,6333200.0,0.0,2757.1074044455327,2447.3409121643926,11 x 51,Golden,70
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-09-21 00:00:00,3022.0,3024.45,2800.0,2902.0,5466469.0,0.0,2781.256170371277,2464.82780015807,11 x 51,Golden,77
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-09-28 00:00:00,2947.0,3122.05,2892.5,3051.45,7450689.0,0.0,2826.2884753093977,2487.390192459683,11 x 51,Golden,84
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-10-05 00:00:00,3125.0,3240.0,2994.2,3227.4,7067648.0,0.0,2893.140396091165,2515.8521081343106,11 x 51,Golden,91
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-10-12 00:00:00,3250.8,3294.9,3156.2,3246.45,6754000.0,0.0,2952.0253300759705,2543.952027052222,11 x 51,Golden,98
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-10-19 00:00:00,3252.05,3258.5,2962.4,3011.05,7649020.0,0.0,2961.862775063309,2561.9173337040597,11 x 51,Golden,105
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-10-26 00:00:00,3020.0,3020.0,2687.0,2699.8,18049837.0,0.0,2918.185645886091,2567.2205131769806,11 x 51,Golden,112
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-11-02 00:00:00,2788.0,2895.9,2712.0,2845.45,9269245.0,0.0,2906.0630382384097,2577.9216472855583,11 x 51,Golden,119
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-11-09 00:00:00,2870.0,3056.95,2822.95,3015.7,8925837.0,0.0,2924.335865198675,2594.759276236114,11 x 51,Golden,126
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-11-17 00:00:00,3046.4,3048.0,2843.7,2898.65,9704364.0,0.0,2920.054887665563,2606.4473809962637,11 x 51,Golden,134
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-11-23 00:00:00,2924.6,3018.55,2876.1,3008.85,8407830.0,0.0,2934.854073054636,2621.9244048040996,11 x 51,Golden,140
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-12-01 00:00:00,3020.0,3102.0,2975.05,3080.45,5316285.0,0.0,2959.1200608788636,2639.5600046193263,11 x 51,Golden,148
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-12-07 00:00:00,3079.9,3139.5,3035.6,3085.3,4142314.0,0.0,2980.1500507323863,2656.703850595506,11 x 51,Golden,154
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-12-14 00:00:00,3114.0,3114.0,2981.1,3035.3,5584376.0,0.0,2989.3417089436552,2671.2652409572174,11 x 51,Golden,161
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-12-21 00:00:00,3048.0,3052.85,2800.6,2973.1,3822994.0,0.0,2986.6347574530464,2682.8742701511705,11 x 51,Golden,168
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2020-12-28 00:00:00,2996.0,3024.0,2961.0,3002.65,2741509.0,0.0,2989.3039645442054,2695.173336683818,11 x 51,Golden,175
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-01-04 00:00:00,3012.0,3065.95,2931.0,3061.1,6577279.0,0.0,3001.269970453505,2709.2474391190563,11 x 51,Golden,182
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-01-11 00:00:00,3061.0,3218.0,3047.05,3103.0,6608964.0,0.0,3018.2249753779206,2724.391768383708,11 x 51,Golden,189
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-01-18 00:00:00,3100.0,3383.95,2982.25,3274.9,8005948.0,0.0,3061.0041461482674,2745.565161907412,11 x 51,Golden,196
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-01-25 00:00:00,3317.95,3420.15,3126.4,3156.05,7305842.0,0.0,3076.845121790223,2761.3530402955885,11 x 51,Golden,203
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-02-01 00:00:00,3200.0,3460.0,3117.25,3329.2,9259559.0,0.0,3118.904268158519,2783.1933079765276,11 x 51,Golden,210
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-02-08 00:00:00,3378.0,3480.0,3315.4,3415.75,5348339.0,0.0,3168.3785567987657,2807.522411515892,11 x 51,Golden,217
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-02-15 00:00:00,3388.95,3529.05,3270.0,3289.7,6211879.0,0.0,3188.598797332305,2826.0677033806655,11 x 51,Golden,224
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-02-22 00:00:00,3300.0,3400.0,3099.8,3124.0,5592545.0,0.0,3177.832331110254,2837.526637866025,11 x 51,Golden,231
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-03-01 00:00:00,3155.0,3410.9,3150.0,3361.7,5497089.0,0.0,3208.4769425918785,2857.6871517942545,11 x 51,Golden,238
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-03-08 00:00:00,3361.65,3390.0,3210.0,3250.55,3200014.0,0.0,3215.4891188265656,2872.7972613406296,11 x 51,Golden,245
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-03-15 00:00:00,3260.0,3269.4,2936.0,3019.15,5323589.0,0.0,3182.7659323554713,2878.4262128275286,11 x 51,Golden,252
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-03-22 00:00:00,3031.6,3043.95,2827.1,2837.8,4226168.0,0.0,3125.2716102962263,2876.863666180316,11 x 51,Golden,259
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-03-30 00:00:00,2834.95,2904.95,2802.0,2856.1,3179875.0,0.0,3080.409675246855,2876.065063634919,11 x 51,Golden,267
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-04-05 00:00:00,2861.0,2890.35,2766.6,2812.9,4101283.0,0.0,3035.8247293723794,2873.6356381104993,11 x 51,Golden,273
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-04-12 00:00:00,2774.0,2824.95,2641.1,2794.85,2967315.0,0.0,2995.662274476983,2870.6054212600957,11 x 51,Golden,280
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-04-19 00:00:00,2661.35,2782.55,2643.1,2764.05,3600031.0,0.0,2957.0602287308193,2866.507135827015,11 x 51,Golden,287
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-04-26 00:00:00,2760.05,2909.0,2705.0,2719.15,4711735.0,0.0,2917.4085239423493,2860.8395536798225,11 x 51,Golden,294
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-05-03 00:00:00,2679.95,2895.0,2666.65,2760.8,6213157.0,0.0,2891.3071032852913,2856.991878538291,11 x 51,Golden,301
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-05-10 00:00:00,2760.8,2779.0,2701.1,2712.35,2470518.0,0.0,2861.4809194044096,2851.4287293637412,11 x 51,Golden,308
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-05-17 00:00:00,2735.0,2843.95,2713.0,2784.4,5228404.0,0.0,2848.634099503675,2848.85070131129,11 x 51,Death,0
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-05-24 00:00:00,2820.0,2933.4,2792.0,2891.55,6081002.0,0.0,2855.786749586396,2850.4929820300868,11 x 51,Golden,0
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-05-31 00:00:00,2889.0,2955.0,2842.1,2948.4,4301718.0,0.0,2871.222291321997,2854.2586365673915,11 x 51,Golden,7
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-06-07 00:00:00,2965.25,2990.0,2895.0,2904.35,3048805.0,0.0,2876.7435761016645,2856.1852274686457,11 x 51,Golden,14
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-06-14 00:00:00,2910.0,2925.0,2752.0,2791.35,3075869.0,0.0,2862.5113134180538,2853.6915648736976,11 x 51,Golden,21
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-06-21 00:00:00,2770.0,2895.0,2765.0,2839.2,4487680.0,0.0,2858.6260945150448,2853.13419699394,11 x 51,Golden,28
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-06-28 00:00:00,2857.0,2868.95,2797.4,2819.85,3198991.0,0.0,2852.1634120958706,2851.854035571096,11 x 51,Golden,35
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-07-05 00:00:00,2836.9,2854.0,2776.05,2796.8,2456016.0,0.0,2842.936176746559,2849.7365726645153,11 x 51,Death,0
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-07-12 00:00:00,2814.0,2826.0,2780.0,2804.7,1947909.0,0.0,2836.5634806221324,2848.004396792803,11 x 51,Death,7
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-07-19 00:00:00,2786.0,2799.0,2706.2,2735.0,1864025.0,0.0,2819.6362338517774,2843.658073839234,11 x 51,Death,14
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-07-26 00:00:00,2730.0,2733.85,2640.0,2663.3,2513472.0,0.0,2793.580194876481,2836.7212248454175,11 x 51,Death,21
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-08-02 00:00:00,2670.1,2751.05,2665.25,2733.8,2065363.0,0.0,2783.6168290637343,2832.762716197517,11 x 51,Death,28
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-08-09 00:00:00,2750.0,2765.9,2651.25,2672.2,3043089.0,0.0,2765.0473575531123,2826.5872271129974,11 x 51,Death,35
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-08-16 00:00:00,2675.0,2695.0,2581.2,2597.5,2697198.0,0.0,2737.122797960927,2817.7761799163436,11 x 51,Death,42
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-08-23 00:00:00,2601.0,2610.9,2536.0,2574.05,2696836.0,0.0,2709.9439983007724,2808.4020960734074,11 x 51,Death,49
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-08-30 00:00:00,2580.0,2713.95,2580.0,2699.45,3072987.0,0.0,2708.194998583977,2804.211630839815,11 x 51,Death,56
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-09-06 00:00:00,2724.8,2730.0,2663.0,2696.7,1636833.0,0.0,2706.2791654866473,2800.0765681152066,11 x 51,Death,63
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-09-13 00:00:00,2670.0,2854.45,2670.0,2832.1,3984495.0,0.0,2727.249304572206,2801.308238572314,11 x 51,Death,70
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-09-20 00:00:00,2820.0,2820.0,2714.4,2733.45,2636142.0,0.0,2728.2827538101715,2798.698306319533,11 x 51,Death,77
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-09-27 00:00:00,2741.0,2839.0,2702.25,2747.95,3840311.0,0.0,2731.560628175143,2796.7464483841663,11 x 51,Death,84
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-10-04 00:00:00,2761.55,2772.0,2681.0,2742.1,2024985.0,0.0,2733.3171901459527,2794.6446619078524,11 x 51,Death,91
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-10-11 00:00:00,2745.0,2846.85,2743.2,2827.8,2942843.0,0.0,2749.0643251216275,2795.9198672190887,11 x 51,Death,98
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-10-18 00:00:00,2839.0,2850.0,2625.0,2644.15,2438042.0,0.0,2731.578604268023,2790.082564633739,11 x 51,Death,105
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-10-25 00:00:00,2643.95,2654.85,2539.0,2557.1,2034457.0,0.0,2702.4988368900194,2781.1216967632104,11 x 51,Death,112
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-11-01 00:00:00,2575.0,2601.55,2540.0,2577.5,1913055.0,0.0,2681.66569740835,2773.2900930415485,11 x 51,Death,119
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-11-08 00:00:00,2607.7,2650.0,2570.5,2583.05,2375767.0,0.0,2665.2297478402916,2765.9731663861044,11 x 51,Death,126
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-11-15 00:00:00,2635.0,2684.8,2567.15,2584.85,4400276.0,0.0,2651.8331232002433,2759.0068907558693,11 x 51,Death,133
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-11-22 00:00:00,2585.0,2598.2,2405.15,2429.4,3137441.0,0.0,2614.760936000203,2746.3297026498744,11 x 51,Death,140
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-11-29 00:00:00,2425.0,2428.95,2308.9,2362.45,4312495.0,0.0,2572.7091133335025,2731.5650987018025,11 x 51,Death,147
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-12-06 00:00:00,2374.75,2444.8,2311.65,2426.85,1732859.0,0.0,2548.399261111252,2719.8452872132716,11 x 51,Death,154
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-12-13 00:00:00,2450.0,2452.0,2321.0,2344.65,2156172.0,0.0,2514.4410509260438,2705.414699243531,11 x 51,Death,161
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-12-20 00:00:00,2335.0,2335.0,2210.0,2292.45,2273796.0,0.0,2477.44254243837,2689.5314415803177,11 x 51,Death,168
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2021-12-27 00:00:00,2290.0,2383.6,2271.0,2362.1,1379361.0,0.0,2458.2187853653086,2676.937924596459,11 x 51,Death,175
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-01-03 00:00:00,2363.0,2415.5,2363.0,2399.1,1425523.0,0.0,2448.3656544710907,2666.251850573519,11 x 51,Death,182
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-01-10 00:00:00,2389.3,2500.0,2389.3,2469.7,2076870.0,0.0,2451.921378725909,2658.692164012999,11 x 51,Death,189
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-01-17 00:00:00,2499.0,2677.0,2491.45,2650.1,6397251.0,0.0,2484.9511489382576,2658.3616961663456,11 x 51,Death,196
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-01-24 00:00:00,2640.0,2689.0,2552.85,2572.15,2590487.0,0.0,2499.4842907818816,2655.045861698409,11 x 51,Death,203
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-01-31 00:00:00,2580.15,2717.95,2578.0,2621.75,3161893.0,0.0,2519.8619089849017,2653.765251633086,11 x 51,Death,210
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-02-07 00:00:00,2621.75,2651.0,2525.0,2618.6,3359045.0,0.0,2536.318257487418,2652.4127419548904,11 x 51,Death,217
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-02-14 00:00:00,2581.0,2772.3,2530.0,2674.05,4665707.0,0.0,2559.273547906182,2653.2449441873946,11 x 51,Death,224
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-02-21 00:00:00,2619.95,2662.45,2340.0,2458.4,4448198.0,0.0,2542.461289921818,2645.750907872495,11 x 51,Death,231
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-02-28 00:00:00,2427.0,2446.95,2201.1,2211.3,3962583.0,0.0,2487.2677416015154,2629.0412575697073,11 x 51,Death,238
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-03-07 00:00:00,2189.8,2310.45,2046.85,2231.2,4221347.0,0.0,2444.5897846679295,2613.739670740103,11 x 51,Death,245
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-03-14 00:00:00,2230.0,2329.25,2182.3,2319.9,2269698.0,0.0,2423.8081538899414,2602.438144942407,11 x 51,Death,252
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-03-21 00:00:00,2334.75,2347.95,2227.2,2278.4,3284551.0,0.0,2399.5734615749516,2589.975139367699,11 x 51,Death,259
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-03-28 00:00:00,2270.0,2301.0,2050.0,2140.15,10964555.0,0.0,2356.3362179791266,2572.6741724689414,11 x 51,Death,266
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-04-04 00:00:00,2150.0,2280.0,2150.0,2262.45,4493817.0,0.0,2340.6885149826053,2560.7424735278287,11 x 51,Death,273
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-04-11 00:00:00,2257.95,2261.75,2168.9,2174.4,1338027.0,0.0,2312.9737624855043,2545.883147622912,11 x 51,Death,280
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-04-18 00:00:00,2169.9,2227.5,2142.4,2194.25,2271860.0,0.0,2293.18646873792,2532.358795791262,11 x 51,Death,287
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-04-25 00:00:00,2168.3,2452.0,2166.0,2406.65,6013092.0,0.0,2312.0970572816004,2527.5238421069826,11 x 51,Death,294
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-05-02 00:00:00,2360.2,2499.0,2298.8,2463.35,6097111.0,0.0,2337.3058810680004,2525.0556174105604,11 x 51,Death,301
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-05-09 00:00:00,2455.0,2460.0,2271.0,2349.15,3874687.0,0.0,2339.2799008900006,2518.2900167409234,11 x 51,Death,308
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-05-16 00:00:00,2350.05,2513.4,2340.0,2490.15,2631138.0,0.0,2364.424917408334,2517.207708404734,11 x 51,Death,315
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-05-23 00:00:00,2515.05,2626.9,2475.0,2619.8,2905100.0,0.0,2406.9874311736116,2521.1535657737827,11 x 51,Death,322
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-05-30 00:00:00,2624.0,2709.95,2475.15,2483.75,5061485.0,0.0,2419.7811926446766,2519.714967090176,11 x 51,Death,329
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-06-06 00:00:00,2465.0,2517.05,2400.0,2501.95,2707345.0,0.0,2433.475993870564,2519.031699125169,11 x 51,Death,336
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-06-13 00:00:00,2460.0,2528.0,2355.65,2367.4,3028358.0,0.0,2422.46332822547,2513.199710697278,11 x 51,Death,343
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-06-20 00:00:00,2355.1,2667.7,2333.9,2659.95,4833241.0,0.0,2462.0444401878917,2518.843952593537,11 x 51,Death,350
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-06-27 00:00:00,2687.55,2709.0,2583.35,2663.8,3410223.0,0.0,2495.670366823243,2524.4191851860933,11 x 51,Death,357
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-07-04 00:00:00,2650.0,2779.95,2630.0,2749.3,2555010.0,0.0,2537.9419723527026,2533.068447294321,11 x 51,Golden,0
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-07-11 00:00:00,2715.0,2791.8,2672.05,2700.05,2829120.0,0.0,2564.9599769605857,2539.490814706078,11 x 51,Golden,7
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-07-18 00:00:00,2729.95,2783.4,2683.45,2771.6,2122280.0,0.0,2599.3999808004883,2548.4180910635364,11 x 51,Golden,14
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-07-25 00:00:00,2775.0,2775.8,2630.35,2718.05,1962258.0,0.0,2619.1749840004068,2554.9423952534003,11 x 51,Golden,21
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-08-01 00:00:00,2734.95,2808.0,2642.05,2670.7,3608129.0,0.0,2627.7624866670058,2559.3946108205773,11 x 51,Golden,28
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-08-08 00:00:00,2670.0,2718.0,2630.0,2661.9,2428276.0,0.0,2633.452072222505,2563.3371257890167,11 x 51,Golden,35
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-08-16 00:00:00,2705.0,2838.6,2681.5,2738.65,5041091.0,0.0,2650.985060185421,2570.0799286432857,11 x 51,Golden,43
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-08-22 00:00:00,2735.0,2740.9,2656.15,2726.75,2130504.0,0.0,2663.6125501545175,2576.1057006185442,11 x 51,Golden,49
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-08-29 00:00:00,2688.9,2789.0,2661.1,2725.15,2872598.0,0.0,2673.868791795431,2581.8381736716774,11 x 51,Golden,56
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-09-05 00:00:00,2728.0,2778.25,2708.05,2738.45,3005619.0,0.0,2684.632326496193,2587.8617054535357,11 x 51,Golden,63
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-09-12 00:00:00,2747.0,2803.0,2570.0,2585.2,4517479.0,0.0,2668.060272080161,2587.7593321668614,11 x 51,Golden,70
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-09-19 00:00:00,2598.65,2723.25,2564.85,2662.05,2729826.0,0.0,2667.0585600668014,2590.616665545059,11 x 51,Golden,77
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-09-26 00:00:00,2640.0,2654.85,2410.0,2449.2,4038599.0,0.0,2630.7488000556677,2585.177563024095,11 x 51,Golden,84
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-10-03 00:00:00,2438.5,2634.9,2420.45,2524.95,2578407.0,0.0,2613.1156667130563,2582.861118292399,11 x 51,Golden,91
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-10-10 00:00:00,2499.8,2499.8,2416.1,2435.9,2375378.0,0.0,2583.5797222608808,2577.2087675888456,11 x 51,Golden,98
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-10-17 00:00:00,2424.0,2496.75,2402.75,2469.85,1812093.0,0.0,2564.624768550734,2573.079584220044,11 x 51,Death,0
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-10-24 00:00:00,2486.0,2574.35,2466.05,2549.85,1636332.0,0.0,2562.1623071256117,2572.1861386731193,11 x 51,Death,7
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-10-31 00:00:00,2568.0,2594.15,2473.45,2488.9,2612337.0,0.0,2549.9519226046764,2568.98282564723,11 x 51,Death,14
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-11-07 00:00:00,2499.0,2631.95,2490.0,2568.5,1954173.0,0.0,2553.0432688372307,2568.964255430029,11 x 51,Death,21
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-11-14 00:00:00,2570.5,2665.1,2555.9,2623.15,3000101.0,0.0,2564.7277240310254,2571.0483225288745,11 x 51,Death,28
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-11-21 00:00:00,2615.0,2622.5,2545.8,2608.15,2014920.0,0.0,2571.9647700258547,2572.475310123918,11 x 51,Death,35
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-11-28 00:00:00,2619.95,2784.0,2612.05,2720.45,4643525.0,0.0,2596.712308354879,2578.166644349921,11 x 51,Golden,0
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-12-05 00:00:00,2710.0,2732.9,2631.15,2651.5,1523093.0,0.0,2605.8435902957326,2580.9871580287704,11 x 51,Golden,7
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-12-12 00:00:00,2651.0,2715.05,2617.15,2624.85,1615922.0,0.0,2609.011325246444,2582.6741904122796,11 x 51,Golden,14
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-12-19 00:00:00,2624.85,2698.05,2528.65,2536.85,1651853.0,0.0,2596.98443770537,2580.911721550269,11 x 51,Golden,21
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2022-12-26 00:00:00,2545.0,2664.85,2511.6,2638.85,1039308.0,0.0,2603.962031421142,2583.1401168752586,11 x 51,Golden,28
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2023-01-02 00:00:00,2638.85,2675.35,2597.75,2642.55,868540.0,0.0,2610.3933595176186,2585.4251123800564,11 x 51,Golden,35
