instrument_name,instrument_key,resampled_price_type,datetime,open,high,low,close,volume,open_interest,RSI
PNB HOUSING FIN LTD.,NSE_EQ|INE572E01012,Monthly,2025-09-01,760.0,878.2,751.05,859.05,28101627.0,0.0,52.22134649686813
ORCHID PHARMA LIMITED,NSE_EQ|INE191A01027,Monthly,2025-09-01,735.0,793.95,698.1,766.35,2659648.0,0.0,34.89083178061249
DHUNSERI TEA & IND. LTD.,NSE_EQ|INE341R01014,Monthly,2025-09-01,191.09,198.9,186.6,189.63,72031.0,0.0,38.40415180019462
PASUPATI ACRYLON LIMITED,NSE_EQ|INE818B01023,Monthly,2025-09-01,41.3,49.0,40.64,46.88,880620.0,0.0,54.100078595755825
FLAIR WRITING INDUST LTD,NSE_EQ|INE00Y201027,Monthly,2025-09-01,310.0,348.8,307.8,315.85,2995602.0,0.0,48.77107833986684
SYMPHONY LIMITED,NSE_EQ|INE225D01027,Monthly,2025-09-01,940.95,974.7,933.0,937.85,600045.0,0.0,41.06455825773888
FORTIS HEALTHCARE LTD,NSE_EQ|INE061F01013,Monthly,2025-09-01,918.8,983.2,914.3,966.25,20205076.0,0.0,82.96769613063543
MODI RUBBER LTD,NSE_EQ|INE832A01018,Monthly,2025-09-01,112.14,123.95,111.0,121.79,53908.0,0.0,57.074471722628736
GPT HEALTHCARE LIMITED,NSE_EQ|INE486R01017,Monthly,2025-09-01,148.98,160.3,147.43,150.96,4271639.0,0.0,39.06877027101314
IKIO TECHNOLOGIES LIMITED,NSE_EQ|INE0LOJ01019,Monthly,2025-09-01,208.74,248.88,205.0,223.12,7316624.0,0.0,23.42653625345524
HITECH CORPORATION LTD,NSE_EQ|INE120D01012,Monthly,2025-09-01,200.46,223.44,190.81,205.98,287052.0,0.0,42.13453588876362
OMAXE LIMITED,NSE_EQ|INE800H01010,Monthly,2025-09-01,88.45,90.8,84.99,85.81,2292068.0,0.0,28.458921370967744
INDIAN ENERGY EXC LTD,NSE_EQ|INE022Q01020,Monthly,2025-09-01,139.8,152.44,139.52,146.09,82680405.0,0.0,38.03805364940735
WOCKHARDT LIMITED,NSE_EQ|INE049B01025,Monthly,2025-09-01,1427.5,1579.7,1411.0,1481.1,4880918.0,0.0,63.59498600462455
STALLION IND FLUOROCHEM L,NSE_EQ|INE0RYC01010,Monthly,2025-09-01,151.0,216.97,151.0,212.36,48414965.0,0.0,
MRPL,NSE_EQ|INE103A01014,Monthly,2025-09-01,122.79,132.61,122.25,129.88,24809749.0,0.0,26.985981308411212
KANANI INDUSTRIES LTD,NSE_EQ|INE879E01037,Monthly,2025-09-01,2.14,2.27,1.83,1.95,7826988.0,0.0,28.030303030303017
SECMARK CONSULTANCY LTD,NSE_EQ|INE0BTM01013,Monthly,2025-09-01,130.0,138.45,115.32,120.7,104381.0,0.0,56.28484848484849
AHLADA ENGINEERS LIMITED,NSE_EQ|INE00PV01013,Monthly,2025-09-01,57.45,62.85,55.0,60.78,273899.0,0.0,23.579093799682056
APOLLO HOSPITALS ENTER. L,NSE_EQ|INE437A01024,Monthly,2025-09-01,7595.5,7956.0,7595.5,7739.0,4055244.0,0.0,62.362752216867996
BAJAJ HOLDINGS & INVS LTD,NSE_EQ|INE118A01012,Monthly,2025-09-01,12770.0,13880.0,12481.0,13279.0,855353.0,0.0,70.28075503485886
VENTIVE HOSPITALITY LTD,NSE_EQ|INE781S01027,Monthly,2025-09-01,704.0,787.7,704.0,779.25,1465261.0,0.0,
IPCA LABORATORIES LTD,NSE_EQ|INE571A01038,Monthly,2025-09-01,1375.1,1506.9,1301.4,1399.3,3114486.0,0.0,53.476159671220366
TAKE SOLUTIONS LTD,NSE_EQ|INE142I01023,Monthly,2025-09-01,10.03,11.69,10.03,10.5,1088298.0,0.0,27.96410014170995
ACCURACY SHIPPING LIMITED,NSE_EQ|INE648Z01023,Monthly,2025-09-01,7.05,7.51,6.7,7.25,2179755.0,0.0,22.485207100591722
PONNIE SUGARS (ERODE) LTD,NSE_EQ|INE838E01017,Monthly,2025-09-01,285.3,324.9,281.2,290.7,214298.0,0.0,13.251005966421516
GROWWAMC - GROWWNET,NSE_EQ|INF666M01LI4,Monthly,2025-09-01,10.74,11.15,10.4,10.91,4009701.0,0.0,
SAKUMA EXPORTS LIMITED,NSE_EQ|INE190H01024,Monthly,2025-09-01,2.55,2.76,2.51,2.58,17997045.0,0.0,22.919708029197082
REC LIMITED,NSE_EQ|INE020B01018,Monthly,2025-09-01,351.75,390.5,351.0,384.0,57997051.0,0.0,23.23907455012852
KPI GREEN ENERGY LIMITED,NSE_EQ|INE542W01025,Monthly,2025-09-01,484.0,504.5,474.65,480.35,5718976.0,0.0,37.0728982403873
TANLA PLATFORMS LIMITED,NSE_EQ|INE483C01032,Monthly,2025-09-01,618.05,766.0,618.05,735.15,17008600.0,0.0,35.78355741679523
SUKHJIT STARCH & CHEM LTD,NSE_EQ|INE450E01029,Monthly,2025-09-01,165.4,179.1,164.19,169.25,169167.0,0.0,18.08385827482266
RAINBOW CHILDRENS MED LTD,NSE_EQ|INE961O01016,Monthly,2025-09-01,1507.0,1533.4,1395.0,1409.5,2157226.0,0.0,58.52632376909373
CEMINDIA PROJECTS LIMITED,NSE_EQ|INE686A01026,Monthly,2025-09-01,711.55,834.9,685.35,801.4,10604605.0,0.0,64.07430884002144
ICICIPRAMC - METALIETF,NSE_EQ|INF109KC19W1,Monthly,2025-09-01,9.24,10.2,9.2,10.04,80085394.0,0.0,54.99207606973058
ZERODHAAMC - SILVERCASE,NSE_EQ|INF0R8F01091,Monthly,2025-09-01,12.4,14.4,12.4,13.57,58546416.0,0.0,
TD POWER SYSTEMS LTD.,NSE_EQ|INE419M01027,Monthly,2025-09-01,500.0,576.0,499.8,541.95,16377428.0,0.0,62.70199739034428
SIYARAM SILK MILLS LTD,NSE_EQ|INE076B01028,Monthly,2025-09-01,615.5,715.0,612.45,672.95,887082.0,0.0,57.75618283716387
NIP IND ETF LIQUID BEES,NSE_EQ|INF732E01037,Monthly,2025-09-01,1000.0,1000.77,999.51,999.99,38222475.0,0.0,50.0
LEXUS GRANITO (INDIA) LTD,NSE_EQ|INE500X01013,Monthly,2025-09-01,30.02,30.78,28.0,28.29,756200.0,0.0,28.837334772052884
DIC INDIA LIMITED,NSE_EQ|INE303A01010,Monthly,2025-09-01,590.5,603.0,554.9,557.45,24317.0,0.0,45.446808510638306
NITIRAJ ENGINEERS LTD,NSE_EQ|INE439T01012,Monthly,2025-09-01,189.0,236.98,186.0,210.09,372850.0,0.0,35.98622790174137
EQUITAS SMALL FIN BNK LTD,NSE_EQ|INE063P01018,Monthly,2025-09-01,50.45,57.4,50.0,56.55,47846120.0,0.0,34.30127041742287
B&B TRIPLEWALL CONT LTD,NSE_EQ|INE01EE01011,Monthly,2025-09-01,201.8,214.8,200.02,203.22,459428.0,0.0,39.66055219364599
NETWEB TECH INDIA LTD,NSE_EQ|INE0NT901020,Monthly,2025-09-01,2219.0,3559.0,2200.1,3535.4,61178007.0,0.0,62.94951499350862
BLB LIMITED,NSE_EQ|INE791A01024,Monthly,2025-09-01,15.1,16.5,14.94,15.45,1273679.0,0.0,39.340101522842644
ICDS LTD,NSE_EQ|INE613B01010,Monthly,2025-09-01,48.3,54.31,46.0,54.31,230882.0,0.0,58.48047623852285
KAMDHENU LIMITED,NSE_EQ|INE390H01020,Monthly,2025-09-01,28.3,30.45,27.65,28.27,16473504.0,0.0,29.90587817439176
VENUS REMEDIES LIMITED,NSE_EQ|INE411B01019,Monthly,2025-09-01,436.0,482.65,424.0,440.05,300466.0,0.0,53.31896551724138
RAMCO SYSTEMS LTD.,NSE_EQ|INE246B01019,Monthly,2025-09-01,420.0,564.8,416.1,510.75,1428835.0,0.0,62.89198606271776
HFCL LIMITED,NSE_EQ|INE548A01028,Monthly,2025-09-01,70.6,78.71,69.05,74.85,308348477.0,0.0,27.194926262703447
BIRLANU LIMITED,NSE_EQ|INE557A01011,Monthly,2025-09-01,1862.0,2086.9,1862.0,1986.4,162149.0,0.0,30.957551459806595
SBIAMC - SETF10GILT,NSE_EQ|INF200KA1JT1,Monthly,2025-09-01,257.49,260.0,250.37,258.35,397726.0,0.0,86.65839280173756
DELTA MANUFACTURING LTD,NSE_EQ|INE393A01011,Monthly,2025-09-01,91.0,93.45,84.2,86.38,63777.0,0.0,47.59678597516435
PUNJAB NATIONAL BANK,NSE_EQ|INE160A01022,Monthly,2025-09-01,101.0,115.0,100.95,113.04,197144320.0,0.0,44.28496595075956
SHREYANS INDUSTRIES LTD,NSE_EQ|INE231C01019,Monthly,2025-09-01,226.65,247.22,224.0,237.76,120728.0,0.0,36.516087984002894
LUX INDUSTRIES LIMITED,NSE_EQ|INE150G01020,Monthly,2025-09-01,1270.8,1439.9,1270.8,1354.2,611730.0,0.0,32.689077675811205
PICCADILY AGRO INDUSTRI L,NSE_EQ|INE546C01010,Monthly,2025-09-01,594.95,805.5,586.5,759.4,7343228.0,0.0,
UNIONAMC - UNIONGOLD,NSE_EQ|INF582M01KS4,Monthly,2025-09-01,103.45,110.95,101.45,109.5,625516.0,0.0,
PUNJAB & SIND BANK,NSE_EQ|INE608A01012,Monthly,2025-09-01,27.81,31.06,27.7,30.04,28073907.0,0.0,16.874084919472907
GILLANDERS ARBUTHNOT LTD,NSE_EQ|INE047B01011,Monthly,2025-09-01,115.98,131.89,113.19,117.83,248239.0,0.0,58.326042578011084
JINDAL STEEL LIMITED,NSE_EQ|INE749A01030,Monthly,2025-09-01,944.95,1059.4,943.3,1032.45,19119851.0,0.0,53.109610243421976
INDIA PESTICIDES LIMITED,NSE_EQ|INE0D6701023,Monthly,2025-09-01,212.82,240.25,205.5,228.38,10968940.0,0.0,50.457176411374896
NIP IND ETF JUNIOR BEES,NSE_EQ|INF732E01045,Monthly,2025-09-01,713.0,767.28,701.47,749.89,3659901.0,0.0,45.04376416226063
KIOCL LIMITED,NSE_EQ|INE880L01014,Monthly,2025-09-01,412.0,495.0,406.5,422.55,32301458.0,0.0,46.810820591694565
MARICO LIMITED,NSE_EQ|INE196A01026,Monthly,2025-09-01,726.4,754.75,709.95,716.85,32004571.0,0.0,55.32312289876728
UNIINFO TELECOM SERVI LTD,NSE_EQ|INE481Z01011,Monthly,2025-09-01,20.45,20.45,17.3,17.74,114844.0,0.0,20.158192090395488
5PAISA CAPITAL LIMITED,NSE_EQ|INE618L01018,Monthly,2025-09-01,355.0,381.6,354.0,363.2,219146.0,0.0,32.33714364412616
SIEMENS ENERGY INDIA LTD,NSE_EQ|INE1NPP01017,Monthly,2025-09-01,3375.0,3595.5,3335.0,3528.6,7106693.0,0.0,
SIMPLEX INFRASTRUCTURES L,NSE_EQ|INE059B01024,Monthly,2025-09-01,293.15,330.0,283.4,309.0,2098306.0,0.0,69.58539458186101
GP PETROLEUMS LIMITED,NSE_EQ|INE586G01017,Monthly,2025-09-01,41.49,42.9,40.7,41.14,801717.0,0.0,23.73462968258508
APAR INDUSTRIES LTD.,NSE_EQ|INE372A01015,Monthly,2025-09-01,7798.0,8989.0,7701.5,8715.5,1158944.0,0.0,47.770344145363666
AZAD ENGINEERING LIMITED,NSE_EQ|INE02IJ01035,Monthly,2025-09-01,1531.0,1705.0,1523.9,1634.7,4517892.0,0.0,50.189071154665534
KFIN TECHNOLOGIES LIMITED,NSE_EQ|INE138Y01010,Monthly,2025-09-01,1028.3,1159.6,1027.1,1093.9,12297328.0,0.0,54.34886120149194
PAGE INDUSTRIES LTD,NSE_EQ|INE761H01022,Monthly,2025-09-01,44350.0,45890.0,43300.0,43405.0,254039.0,0.0,51.86608254997659
HINDWARE HME INOVATON LTD,NSE_EQ|INE05AN01011,Monthly,2025-09-01,313.35,346.95,311.15,328.95,3816543.0,0.0,36.835097530124486
STYLAM INDUSTRIES LIMITED,NSE_EQ|INE239C01020,Monthly,2025-09-01,1685.0,1885.0,1594.1,1694.9,1230014.0,0.0,42.524184118209845
63 MOONS TECHNOLOGIES LTD,NSE_EQ|INE111B01023,Monthly,2025-09-01,900.0,1007.7,900.0,915.5,2096066.0,0.0,66.01911999019488
SALZER ELECTRONICS LTD,NSE_EQ|INE457F01013,Monthly,2025-09-01,807.25,849.5,799.6,801.8,616001.0,0.0,45.87782616476765
MADHAV MARBLE & GRANITE,NSE_EQ|INE925C01016,Monthly,2025-09-01,45.0,49.95,44.2,45.2,640897.0,0.0,46.23176661264182
PALRED TECHNOLOGIES LTD,NSE_EQ|INE218G01033,Monthly,2025-09-01,51.0,52.64,47.61,49.04,165949.0,0.0,32.596268609837296
INDOCO REMEDIES LTD.,NSE_EQ|INE873D01024,Monthly,2025-09-01,264.65,332.2,264.3,298.7,6132310.0,0.0,46.19031493396545
OBEROI REALTY LIMITED,NSE_EQ|INE093I01010,Monthly,2025-09-01,1615.0,1697.7,1594.7,1673.9,7520905.0,0.0,45.78337508947745
NATCO PHARMA LTD.,NSE_EQ|INE987B01026,Monthly,2025-09-01,862.95,896.95,840.0,864.5,6672930.0,0.0,30.018097727729753
BALKRISHNA PAPER MILLS L,NSE_EQ|INE875R01011,Monthly,2025-09-01,21.6,24.48,20.5,22.6,1912856.0,0.0,42.24669603524229
LANDMARK PR.DEV.CO.LTD,NSE_EQ|INE197J01017,Monthly,2025-09-01,7.67,8.19,7.52,7.72,450727.0,0.0,24.13394919168593
KEYNOTE FIN SERV LTD.,NSE_EQ|INE681C01015,Monthly,2025-09-01,257.0,269.6,237.3,239.65,38132.0,0.0,44.5475638051044
MARINE ELECTRICAL (I) LTD,NSE_EQ|INE01JE01028,Monthly,2025-09-01,168.9,231.8,162.0,226.7,7494777.0,0.0,45.42870048090974
ABBOTT INDIA LIMITED,NSE_EQ|INE358A01014,Monthly,2025-09-01,31650.0,32775.0,30130.0,30195.0,163090.0,0.0,53.43939676108745
RELIANCE POWER LTD.,NSE_EQ|INE614G01033,Monthly,2025-09-01,44.5,49.37,43.55,48.83,256613547.0,0.0,56.78289641130058
MONARCH NETWORTH CAP LTD,NSE_EQ|INE903D01011,Monthly,2025-09-01,316.5,342.6,316.5,332.3,3783938.0,0.0,49.3799765043728
MEGASTAR FOODS LIMITED,NSE_EQ|INE00EM01016,Monthly,2025-09-01,227.91,242.87,213.2,218.37,141732.0,0.0,36.87402313222882
SANGAM (INDIA) LTD,NSE_EQ|INE495C01010,Monthly,2025-09-01,372.0,439.0,362.75,428.85,456966.0,0.0,50.47951774215646
ANLON HEALTHCARE LIMITED,NSE_EQ|INE0Y8W01017,Monthly,2025-09-03,92.0,147.7,90.78,140.12,25202697.0,0.0,
TAMILNADU NEWSPRT & PAPER,NSE_EQ|INE107A01015,Monthly,2025-09-01,161.9,169.9,155.4,156.2,2059305.0,0.0,26.672006407689224
HOME FIRST FIN CO IND LTD,NSE_EQ|INE481N01025,Monthly,2025-09-01,1218.9,1312.0,1212.0,1265.6,2743539.0,0.0,61.80381072026801
BEML LIMITED,NSE_EQ|INE258A01016,Monthly,2025-09-01,3858.7,4509.0,3847.0,4328.0,7766640.0,0.0,48.156553096244714
FAIRCHEM ORGANICS LIMITED,NSE_EQ|INE0DNW01011,Monthly,2025-09-01,784.35,825.95,770.05,801.25,145388.0,0.0,33.89756818642938
VIP CLOTHING LIMITED,NSE_EQ|INE450G01024,Monthly,2025-09-01,35.36,41.2,33.5,40.11,5633179.0,0.0,44.71145093755689
EXPLEO SOLUTIONS LIMITED,NSE_EQ|INE201K01015,Monthly,2025-09-01,1037.9,1109.8,963.8,1030.9,446725.0,0.0,42.046540385588216
LIC HOUSING FINANCE LTD,NSE_EQ|INE115A01026,Monthly,2025-09-01,555.2,595.9,550.25,587.3,18804775.0,0.0,32.4490393055691
AVRO INDIA LIMITED,NSE_EQ|INE652Z01017,Monthly,2025-09-01,149.5,155.0,130.26,139.38,288278.0,0.0,54.07376680839297
MAAN ALUMINIUM LIMITED,NSE_EQ|INE215I01027,Monthly,2025-09-01,109.99,118.0,108.89,112.99,386872.0,0.0,46.642386888920015
KALPATARU PROJECT INT LTD,NSE_EQ|INE220B01022,Monthly,2025-09-01,1254.4,1316.4,1220.0,1242.7,3265993.0,0.0,45.37354352296094
MITCON CON & ENG SER LTD,NSE_EQ|INE828O01033,Monthly,2025-09-01,74.0,74.0,63.99,66.09,410039.0,0.0,15.957730219341087
